column_name,data_type,family,description,is_available,reasoning
Judicial_Appellate_District,STRING,district,Judicial Appellate District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Chancery_Court,STRING,district,Judicial Chancery Court,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Circuit_Court_District,STRING,district,Judicial Circuit Court District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_County_Board_of_Review_District,STRING,district,Judicial County Board of Review District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_County_Court_District,STRING,district,Judicial County Court District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_District,STRING,district,Judicial District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_District_Court_District,STRING,district,Judicial District Court District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Family_Court_District,STRING,district,Judicial Family Court District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Jury_District,STRING,district,Judicial Jury District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Justice_of_the_Peace,STRING,district,Judicial Justice of the Peace,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Juvenile_Court_District,STRING,district,Judicial Juvenile Court District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Magistrate_Division,STRING,district,Judicial Magistrate Division,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Municipal_Court_District,STRING,district,Judicial Municipal Court District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Sub_Circuit_District,STRING,district,Judicial Sub Circuit District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Superior_Court_District,STRING,district,Judicial Superior Court District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Judicial_Supreme_Court_District,STRING,district,Judicial Supreme Court District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
City_School_District,STRING,district,City School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
College_Board_District,STRING,district,College Board District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Community_College,STRING,district,Community College,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Community_College_At_Large,STRING,district,Community College At Large,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Community_College_Commissioner_District,STRING,district,Community College Commissioner District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Community_College_SubDistrict,STRING,district,Community College SubDistrict,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
County_Board_of_Education_District,STRING,district,County Board of Education District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
County_Board_of_Education_SubDistrict,STRING,district,County Board of Education SubDistrict,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
County_Community_College_District,STRING,district,County Community College District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
County_Superintendent_of_Schools_District,STRING,district,County Superintendent of Schools District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
County_Unified_School_District,STRING,district,County Unified School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Education_Commission_District,STRING,district,Education Commission District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Educational_Service_District,STRING,district,Educational Service District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Educational_Service_Subdistrict,STRING,district,Educational Service Subdistrict,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Elementary_School_District,STRING,district,Elementary School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Elementary_School_SubDistrict,STRING,district,Elementary School SubDistrict,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Exempted_Village_School_District,STRING,district,Exempted Village School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
High_School_District,STRING,district,High School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
High_School_SubDistrict,STRING,district,High School SubDistrict,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Proposed_Community_College,STRING,district,Proposed Community College,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Proposed_Elementary_School_District,STRING,district,Proposed Elementary School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Proposed_Unified_School_District,STRING,district,Proposed Unified School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Regional_Office_of_Education_District,STRING,district,Regional Office of Education District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
School_Board_District,STRING,district,School Board District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
School_District,STRING,district,School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
School_District_Vocational,STRING,district,School District Vocational,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
School_Facilities_Improvement_District,STRING,district,School Facilities Improvement District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
School_Subdistrict,STRING,district,School Subdistrict,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Superintendent_of_Schools_District,STRING,district,Superintendent of Schools District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Unified_School_District,STRING,district,Unified School District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Unified_School_SubDistrict,STRING,district,Unified School SubDistrict,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2024_Proposed_Congressional_District,STRING,district,2024 Proposed Congressional District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2024_Proposed_State_Senate_District,STRING,district,2024 Proposed State Senate District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2024_Proposed_State_House_District,STRING,district,2024 Proposed State House District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2024_Proposed_State_Legislative_District,STRING,district,2024 Proposed State Legislative District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2001_US_Congressional_District,STRING,district,2001 US Congressional District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2001_State_House_District,STRING,district,2001 State House District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2001_State_Legislative_District,STRING,district,2001 State Legislative District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2001_State_Senate_District,STRING,district,2001 State Senate District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2010_US_Congressional_District,STRING,district,2010 US Congressional District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2010_State_House_District,STRING,district,2010 State House District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2010_State_Legislative_District,STRING,district,2010 State Legislative District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
2010_State_Senate_District,STRING,district,2010 State Senate District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
4H_Livestock_District,STRING,district,4H Livestock District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Airport_District,STRING,district,Airport District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
Annexation_District,STRING,district,Annexation District,true,Office-bearing district / geographic jurisdiction - non-partisan; included.
